ID$|$Title$|$HTML$|$PDF
488$|$International Collaboration in Chemistry between US Investigators and their Counterparts Abroad (ICC)$|$https://www.nsf.gov/pubs/2013/nsf13573/nsf13573.htm$|$https://www.nsf.gov/pubs/2013/nsf13573/nsf13573.pdf
489$|$Dear Colleague Letter: FY 2013 Career-Life Balance (CLB) Supplemental Funding Opportunities in support of Postdoctoral Investigators funded by NSF awards$|$https://www.nsf.gov/pubs/2013/nsf13109/nsf13109.jsp$|$https://www.nsf.gov/pubs/2013/nsf13109/nsf13109.pdf
490$|$National Mobile Doppler Radar Facility$|$https://www.nsf.gov/pubs/2013/nsf13571/nsf13571.htm$|$https://www.nsf.gov/pubs/2013/nsf13571/nsf13571.pdf
491$|$Frequently Asked Questions (FAQs) for NSF 13-555, EHR Core Research (ECR)$|$https://www.nsf.gov/pubs/2013/nsf13103/nsf13103.jsp$|$https://www.nsf.gov/pubs/2013/nsf13103/nsf13103.pdf
492$|$Doctoral Dissertation Improvement Grants in the Directorate for Biological Sciences$|$https://www.nsf.gov/pubs/2013/nsf13568/nsf13568.htm$|$https://www.nsf.gov/pubs/2013/nsf13568/nsf13568.pdf
493$|$Notice:  Implementation of the 2013 Federal Continuing Appropriations Act provisions affecting the NSF Political Science Program$|$https://www.nsf.gov/pubs/2013/nsf13101/nsf13101.jsp$|$https://www.nsf.gov/pubs/2013/nsf13101/nsf13101.pdf
494$|$Dear Colleague Letter: FY 2013 Career-Life Balance (CLB) - Graduate Research Fellowship Program (GRFP) Supplemental Funding Requests$|$https://www.nsf.gov/pubs/2013/nsf13099/nsf13099.jsp$|$https://www.nsf.gov/pubs/2013/nsf13099/nsf13099.pdf
495$|$Dear Colleague Letter: Information to Principal Investigators (PIs) Planning to Submit Proposals to the Sensors and Sensing Systems (SSS) Program October 1, 2013, Deadline$|$https://www.nsf.gov/pubs/2013/nsf13096/nsf13096.jsp$|$https://www.nsf.gov/pubs/2013/nsf13096/nsf13096.pdf
496$|$Partnerships in Astronomy & Astrophysics Research and Education (PAARE)$|$https://www.nsf.gov/pubs/2013/nsf13566/nsf13566.htm$|$https://www.nsf.gov/pubs/2013/nsf13566/nsf13566.pdf
497$|$Data-Intensive Research to Improve Teaching and Learning - An Ideas Lab to Foster Transformative Approaches to Teaching and Learning$|$https://www.nsf.gov/pubs/2013/nsf13565/nsf13565.htm$|$https://www.nsf.gov/pubs/2013/nsf13565/nsf13565.pdf
498$|$NSF/EPRI Collaboration on "Water for Energy"- Advanced Dry Cooling for Power Plants$|$https://www.nsf.gov/pubs/2013/nsf13564/nsf13564.htm$|$https://www.nsf.gov/pubs/2013/nsf13564/nsf13564.pdf
499$|$Dear Colleague Letter - NSF/EPRI Collaboration "Water for Energy" Solicitation on Advanced Dry Cooling for Power Plants$|$https://www.nsf.gov/pubs/2013/nsf13095/nsf13095.jsp$|$https://www.nsf.gov/pubs/2013/nsf13095/nsf13095.pdf
500$|$OFR-NSF Partnership in Support of Research Collaboration in Finance Informatics$|$https://www.nsf.gov/pubs/2013/nsf13093/nsf13093.jsp$|$https://www.nsf.gov/pubs/2013/nsf13093/nsf13093.pdf
501$|$Instrument Development for Biological Research$|$https://www.nsf.gov/pubs/2013/nsf13561/nsf13561.htm$|$https://www.nsf.gov/pubs/2013/nsf13561/nsf13561.pdf
502$|$Dear Colleague Letter: Suspension of the Postdoctoral Fellowship in Polar Regions Research Program$|$https://www.nsf.gov/pubs/2013/nsf13553/nsf13553.htm$|$https://www.nsf.gov/pubs/2013/nsf13086/nsf13086.pdf
503$|$EPSCoR Research Infrastructure Improvement Program Track-3: Building Diverse Communities  (RII Track-3)$|$https://www.nsf.gov/pubs/2013/nsf13554/nsf13554.htm$|$https://www.nsf.gov/pubs/2013/nsf13553/nsf13553.pdf
504$|$Joint Domestic Nuclear Detection Office-National Science Foundation: Academic Research Initiative$|$https://www.nsf.gov/pubs/2013/nsf13552/nsf13552.htm$|$https://www.nsf.gov/pubs/2013/nsf13554/nsf13554.pdf
505$|$Widening Implementation & Demonstration of Evidence Based Reforms (WIDER)$|$https://www.nsf.gov/pubs/2013/nsf13550/nsf13550.htm$|$https://www.nsf.gov/pubs/2013/nsf13083/nsf13083.pdf
506$|$NSF-CBMS Regional Research Conferences in the Mathematical Sciences$|$https://www.nsf.gov/pubs/2013/nsf13551/nsf13551.htm$|$https://www.nsf.gov/pubs/2013/nsf13552/nsf13552.pdf
507$|$Small-Business/ ERC Collaborative Opportunity: (SECO) Funded by the ERC Translational Research Fund and the SBIR Program$|$https://www.nsf.gov/pubs/2013/nsf13082/nsf13082.jsp$|$https://www.nsf.gov/pubs/2013/nsf13550/nsf13550.pdf
508$|$Dear Colleague Letter - United States and United Kingdom Clean Water Collaboration$|$https://www.nsf.gov/pubs/2013/nsf13081/nsf13081.jsp$|$https://www.nsf.gov/pubs/2013/nsf13551/nsf13551.pdf
509$|$Dear Colleague Letter: FY 2014 Engineering Research Centers (ERC) Program Solicitation$|$https://www.nsf.gov/pubs/2013/nsf13072/nsf13072.jsp$|$https://www.nsf.gov/pubs/2013/nsf13082/nsf13082.pdf
510$|$Dear Colleague Letter - CISE Encourages Research Experiences for Veterans Through REU Supplements$|$https://www.nsf.gov/pubs/2013/nsf13078/nsf13078.jsp$|$https://www.nsf.gov/pubs/2013/nsf13081/nsf13081.pdf
511$|$Frequently Asked Questions (FAQs) for Science Across Virtual Institutes (SAVI)$|$https://www.nsf.gov/pubs/2013/nsf13075/nsf13075.jsp$|$https://www.nsf.gov/pubs/2013/nsf13080/nsf13080.pdf
512$|$Frequently Asked Questions for NSF 13-537, George E. Brown, Jr. Network for Earthquake Engineering Simulation Operations FY 2015-FY 2019 (NEES2 Ops)$|$https://www.nsf.gov/pubs/2013/nsf13064/nsf13064.jsp$|$https://www.nsf.gov/pubs/2013/nsf13072/nsf13072.pdf
513$|$Dear Colleague Letter: FY 2013 Career-Life Balance (CLB)-Faculty Early Career Development Program (CAREER) Supplemental Funding Requests$|$https://www.nsf.gov/pubs/2013/nsf13057/nsf13057.jsp$|$https://www.nsf.gov/pubs/2013/nsf13075/nsf13075.pdf
514$|$Frequently Asked Questions (FAQ) about the Critical Zone Observatory National Office (CZO-NO) Program for Submission in Year 2013$|$https://www.nsf.gov/pubs/2013/nsf13068/nsf13068.jsp$|$https://www.nsf.gov/pubs/2013/nsf13064/nsf13064.pdf
515$|$Dear Colleague Letter - Recompetition of the  Management of the National Optical Astronomy Observatory$|$https://www.nsf.gov/pubs/2013/nsf13058/nsf13058.jsp$|$https://www.nsf.gov/pubs/2013/nsf13057/nsf13057.pdf
516$|$Dear Colleague Letter - for Research Experiences for Undergraduates (REU) Supplemental funding$|$https://www.nsf.gov/pubs/2013/nsf13542/nsf13542.htm$|$https://www.nsf.gov/pubs/2013/nsf13068/nsf13068.pdf
517$|$Future Internet Architectures -- Next Phase (FIA-NP)$|$https://www.nsf.gov/pubs/2013/nsf13538/nsf13538.htm$|$https://www.nsf.gov/pubs/2013/nsf13538/nsf13538.pdf
518$|$Frequently Asked Questions (FAQ) about the Critical Zone Observatory (CZO) Program for Submission in Year 2013$|$https://www.nsf.gov/pubs/2013/nsf13049/nsf13049.jsp$|$https://www.nsf.gov/pubs/2013/nsf13049/nsf13049.pdf
519$|$Water Sustainability and Climate$|$https://www.nsf.gov/pubs/2013/nsf13535/nsf13535.htm$|$https://www.nsf.gov/pubs/2013/nsf13535/nsf13535.pdf
520$|$Broadening Participation Research Initiation Grants in Engineering 2013 (BRIGE)$|$https://www.nsf.gov/pubs/2013/nsf13534/nsf13534.htm$|$https://www.nsf.gov/pubs/2013/nsf13534/nsf13534.pdf
521$|$Frequently Asked Questions (FAQs) for NSF 13-044, Presidential Awards for Excellence in Science, Mathematics and Engineering Mentoring (PAESMEM)$|$https://www.nsf.gov/pubs/2013/nsf13045/nsf13045.jsp$|$https://www.nsf.gov/pubs/2013/nsf13044/nsf13044.pdf
522$|$Dear Colleague Letter - Call for Nominations - Presidential Awards for Excellence in Science, Mathematics, and Engineering Mentoring (PAESMEM)$|$https://www.nsf.gov/pubs/2013/nsf13044/nsf13044.jsp$|$https://www.nsf.gov/pubs/2013/nsf13043/nsf13043.pdf
523$|$Dear Colleague Letter - OCI & Exploiting Parallelism and Scalability$|$https://www.nsf.gov/pubs/2013/nsf13043/nsf13043.jsp$|$https://www.nsf.gov/pubs/2013/nsf13041/nsf13041.pdf
524$|$Dear Colleague Letter - Implementing All Project Reporting in Research.gov$|$https://www.nsf.gov/pubs/2013/nsf13041/nsf13041.jsp$|$https://www.nsf.gov/pubs/2013/nsf13036/nsf13036.pdf
525$|$Dear Colleague Letter: DMREF proposals to the Division of Chemistry in fiscal year 2013$|$https://www.nsf.gov/pubs/2013/nsf13040/nsf13040.jsp$|$https://www.nsf.gov/pubs/2013/nsf13040/nsf13040.pdf
526$|$Frequently Asked Questions for NSF 13-518, INSPIRE$|$https://www.nsf.gov/pubs/2013/nsf13037/nsf13037.jsp$|$https://www.nsf.gov/pubs/2013/nsf13037/nsf13037.pdf
527$|$Dear Colleague Letter - SaTC EAGERs Enabling New Collaborations Between Computer and Social Scientists$|$https://www.nsf.gov/pubs/2013/nsf13032/nsf13032.jsp$|$https://www.nsf.gov/pubs/2013/nsf13032/nsf13032.pdf
528$|$Dear Colleague Letter - EFRI Research Experience and Mentoring$|$https://www.nsf.gov/pubs/2013/nsf13523/nsf13523.htm$|$https://www.nsf.gov/pubs/2013/nsf13524/nsf13524.pdf
529$|$EPA/NSF Networks for Sustainable Molecular Design and Synthesis$|$https://www.nsf.gov/pubs/2013/nsf13524/nsf13524.htm$|$https://www.nsf.gov/pubs/2013/nsf13029/nsf13029.pdf
530$|$EPA/NSF Networks for Characterizing Chemical Life Cycle (NCCLCs)$|$https://www.nsf.gov/pubs/2013/nsf13029/nsf13029.jsp$|$https://www.nsf.gov/pubs/2013/nsf13028/nsf13028.pdf
531$|$Frequently Asked Questions for Solicitation NSF 13-500 - Cyber-Enabled Sustainability Science and Engineering (CyberSEES)$|$https://www.nsf.gov/pubs/2013/nsf13028/nsf13028.jsp$|$https://www.nsf.gov/pubs/2013/nsf13521/nsf13521.pdf
532$|$Frequently Asked Questions (FAQs) for NSF 12-610: Hazard SEES$|$https://www.nsf.gov/pubs/2013/nsf13521/nsf13521.htm$|$https://www.nsf.gov/pubs/2013/nsf13027/nsf13027.pdf
533$|$Next-Generation National Nanotechnology Infrastructure Network (NG NNIN)$|$https://www.nsf.gov/pubs/2013/nsf13027/nsf13027.jsp$|$https://www.nsf.gov/pubs/2013/nsf13026/nsf13026.pdf
534$|$Dear Colleague Letter for  NSF 12-608, Sedimentary Geology and Paleobiology (SGP)$|$https://www.nsf.gov/pubs/2013/nsf13026/nsf13026.jsp$|$https://www.nsf.gov/pubs/2013/nsf13014/nsf13014.pdf
535$|$Dear Colleague Letter - DMREF proposals to the Division of Mathematical Sciences in fiscal year 2013$|$https://www.nsf.gov/pubs/2013/nsf13518/nsf13518.htm$|$https://www.nsf.gov/pubs/2013/nsf13518/nsf13518.pdf
536$|$Integrated NSF Support Promoting Interdisciplinary Research and Education (INSPIRE)$|$https://www.nsf.gov/pubs/2013/nsf13012/nsf13012.jsp$|$https://www.nsf.gov/pubs/2013/nsf13012/nsf13012.pdf
537$|$Frequently Asked Questions for Solicitation NSF 13-510 Division of Molecular and Cellular Biosciences: Investigator-initiated research projects$|$https://www.nsf.gov/pubs/2013/nsf13514/nsf13514.htm$|$https://www.nsf.gov/pubs/2013/nsf13514/nsf13514.pdf
538$|$Continental Scientific Drilling Coordination Office for the Division of Earth Sciences  (CSDCO)$|$https://www.nsf.gov/pubs/2013/nsf13513/nsf13513.htm$|$https://www.nsf.gov/pubs/2013/nsf13513/nsf13513.pdf
539$|$Climate Change Education Partnership Alliance Office (CCEPA Office)$|$https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm$|$https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.pdf
540$|$Division of Molecular and Cellular Biosciences: Investigator-initiated research projects (MCB)$|$https://www.nsf.gov/pubs/2013/nsf13512/nsf13512.htm$|$https://www.nsf.gov/pubs/2013/nsf13512/nsf13512.pdf
541$|$Theoretical and Computational Astrophysics Networks (TCAN)$|$https://www.nsf.gov/pubs/2013/nsf13008/nsf13008.jsp$|$https://www.nsf.gov/pubs/2013/nsf13008/nsf13008.pdf
542$|$Frequently Asked Questions for NSF 12-603: United States-Israel Collaboration in Computer Science (USICCS)$|$https://www.nsf.gov/pubs/2013/nsf13007/nsf13007.jsp$|$https://www.nsf.gov/pubs/2013/nsf13007/nsf13007.pdf
543$|$Dear Colleague Letter: National Science Foundation and National Institute of Justice Collaboration in the Social, Behavioral and Forensic Sciences$|$https://www.nsf.gov/pubs/2013/nsf13006/nsf13006.jsp$|$https://www.nsf.gov/pubs/2013/nsf13006/nsf13006.pdf
544$|$Dear Colleague Letter: Interdisciplinary Research in Hazards and Disasters (Hazard SEES)$|$https://www.nsf.gov/pubs/2013/nsf13004/nsf13004.jsp$|$https://www.nsf.govhttp://www.nsf.gov/pubs/2013/nsf13004/nsf13004.pdf
545$|$Operations Management of the Drilling Vessel JOIDES Resolution for the International Ocean Discovery Program (IODP)$|$https://www.nsf.gov/pubs/2012/nsf12612/nsf12612.htm$|$https://www.nsf.gov/pubs/2012/nsf12612/nsf12612.pdf
546$|$Science Support Office for the International Ocean Discovery Program (IODP)$|$https://www.nsf.gov/pubs/2012/nsf12611/nsf12611.htm$|$https://www.nsf.gov/pubs/2012/nsf12611/nsf12611.pdf
547$|$Dear Colleague Letter - Graduating 10,000 New Engineers and Computer Scientists ? A Cooperative Activity between the President?s Jobs Council and NSF (Graduate 10K+)$|$https://www.nsf.gov/pubs/2012/nsf12108/nsf12108.jsp$|$https://www.nsf.govhttp://www.nsf.gov/pubs/2012/nsf12108/nsf12108.pdf
548$|$Innovation Corps Teams Program (I-Corps Teams)$|$https://www.nsf.gov/pubs/2012/nsf12602/nsf12602.htm$|$https://www.nsf.gov/pubs/2012/nsf12602/nsf12602.pdf
549$|$Critical Zone Observatory National Office (CZO-NO)$|$https://www.nsf.gov/pubs/2012/nsf12595/nsf12595.htm$|$https://www.nsf.gov/pubs/2012/nsf12595/nsf12595.pdf
550$|$Dear Colleague Letter - Rapid Response Research Grants on Research about the Potential Threat of Debris Fields from the March 2011 Japanese Earthquake and Tsunami on the West Coast of North America$|$https://www.nsf.gov/pubs/2012/nsf12116/nsf12116.jsp$|$https://www.nsf.gov/pubs/2012/nsf12116/nsf12116.pdf
551$|$Dear Colleague Letter - Continental Scientific Drilling$|$https://www.nsf.gov/pubs/2012/nsf12111/nsf12111.jsp$|$https://www.nsf.gov/pubs/2012/nsf12111/nsf12111.pdf
552$|$Experimental Program to Stimulate Competitive Research: Workshop
Opportunities (EPS-WO)$|$https://www.nsf.gov/pubs/2012/nsf12588/nsf12588.htm$|$https://www.nsf.gov/pubs/2012/nsf12588/nsf12588.pdf
553$|$Nitrogen: Improving on Nature (NITROGEN)$|$https://www.nsf.gov/pubs/2012/nsf12579/nsf12579.htm$|$https://www.nsf.gov/pubs/2012/nsf12579/nsf12579.pdf
554$|$International Collaborations in Organismal Biology Between US and Israeli Investigators (ICOB)$|$https://www.nsf.gov/pubs/2012/nsf12577/nsf12577.htm$|$https://www.nsf.gov/pubs/2012/nsf12577/nsf12577.pdf
555$|$Critical Zone Observatories (CZO)$|$https://www.nsf.gov/pubs/2012/nsf12575/nsf12575.htm$|$https://www.nsf.gov/pubs/2012/nsf12575/nsf12575.pdf
556$|$Dear Colleague Letter: Sustainable Chemistry, Engineering, and Materials (SusChEM)$|$https://www.nsf.gov/pubs/2012/nsf12097/nsf12097.jsp$|$https://www.nsf.gov/pubs/2012/nsf12097/nsf12097.pdf
557$|$Frequently Asked Questions: For Solicitation NSF 12-557, Data Infrastructure Building Blocks (DIBBs)$|$https://www.nsf.gov/pubs/2012/nsf12100/nsf12100.jsp$|$https://www.nsf.gov/pubs/2012/nsf12100/nsf12100.pdf
558$|$Dear Colleague Letter: Beyond the Genome: IOS Funding Opportunities FY 2012 - 2013$|$https://www.nsf.gov/pubs/2012/nsf12093/nsf12093.jsp$|$https://www.nsf.gov/pubs/2012/nsf12093/nsf12093.pdf
559$|$Dear Colleague Letter: National Radio Astronomy Observatory$|$https://www.nsf.gov/pubs/2012/nsf12087/nsf12087.jsp$|$https://www.nsf.gov/pubs/2012/nsf12087/nsf12087.pdf
560$|$Dear Colleague Letter - Data Infrastructure in Mathematical and Physical Sciences$|$https://www.nsf.gov/pubs/2012/nsf12094/nsf12094.jsp$|$https://www.nsf.gov/pubs/2012/nsf12094/nsf12094.pdf
561$|$Dear Colleague Letter - US Ignite: The Next Steps$|$https://www.nsf.gov/pubs/2012/nsf12085/nsf12085.jsp$|$https://www.nsf.gov/pubs/2012/nsf12085/nsf12085.pdf
562$|$Dear Colleague Letter - DGE-REESE-AGEP-AISL Call for Research Proposals on STEM Graduate Education and Postdoctoral Training$|$https://www.nsf.gov/pubs/2012/nsf12091/nsf12091.jsp$|$https://www.nsf.gov/pubs/2012/nsf12091/nsf12091.pdf
563$|$Dear Colleague Letter: New Solutions to Create Integrative Data Management Infrastructure(s) for Research Across the Sciences$|$https://www.nsf.gov/pubs/2012/nsf12090/nsf12090.jsp$|$https://www.nsf.gov/pubs/2012/nsf12090/nsf12090.pdf
564$|$Dear Colleague Letter: Strategic Technology for CyberInfrastructure (STCI)$|$https://www.nsf.gov/pubs/2012/nsf12086/nsf12086.jsp$|$https://www.nsf.gov/pubs/2012/nsf12086/nsf12086.pdf
565$|$Frequently Asked Questions (FAQs) About the PAESMEM Award and Nomination Process$|$https://www.nsf.gov/pubs/2012/nsf12082/nsf12082.jsp$|$https://www.nsf.gov/pubs/2012/nsf12082/nsf12082.pdf
566$|$Dear Colleague Letter - Request for ideas about a Mathematics Education Initiative$|$https://www.nsf.gov/pubs/2012/nsf12080/nsf12080.jsp$|$https://www.nsf.gov/pubs/2012/nsf12080/nsf12080.pdf
567$|$Dear Colleague Letter - Announcement of Efforts to Increase
Hispanic Participation in STEM Fields$|$https://www.nsf.gov/pubs/2012/nsf12081/nsf12081.jsp$|$https://www.nsf.gov/pubs/2012/nsf12081/nsf12081.pdf
568$|$Dear Colleague Letter - Supplemental Opportunity for Small Business Innovation Research and Small Business Technology Transfer (SBIR/STTR) Community College Research Teams (Phase II-CC)$|$https://www.nsf.gov/pubs/2012/nsf12076/nsf12076.jsp$|$https://www.nsf.govhttp://www.nsf.gov/pubs/2012/nsf12076/nsf12076.pdf
569$|$Dear Colleague Letter: Research Assistantships for High School Students (RAHSS): Funding to Broaden Participation in the Biological Sciences$|$https://www.nsf.gov/pubs/2012/nsf12078/nsf12078.jsp$|$https://www.nsf.gov/pubs/2012/nsf12078/nsf12078.pdf
570$|$NSF/DOE Partnership on Advanced Combustion Engines 2012-2015$|$https://www.nsf.gov/pubs/2012/nsf12559/nsf12559.htm$|$https://www.nsf.gov/pubs/2012/nsf12559/nsf12559.pdf
571$|$Dear Colleague Letter: Research Experience for Teachers (RET): Funding Opportunity in the Biological Sciences$|$https://www.nsf.gov/pubs/2012/nsf12075/nsf12075.jsp$|$https://www.nsf.gov/pubs/2012/nsf12075/nsf12075.pdf
572$|$Dear Colleague Letter: Research Experiences for Veterans/Teachers (REV/T)$|$https://www.nsf.gov/pubs/2012/nsf12073/nsf12073.jsp$|$https://www.nsf.gov/pubs/2012/nsf12073/nsf12073.pdf
573$|$Dear Colleague Letter: Engineering Research Experiences for Veterans (EREV)$|$https://www.nsf.gov/pubs/2012/nsf12074/nsf12074.jsp$|$https://www.nsf.gov/pubs/2012/nsf12074/nsf12074.pdf
574$|$Dear Colleague Letter: Belmont Forum - G8 Multilateral International Opportunities Fund Initiative$|$https://www.nsf.gov/pubs/2012/nsf12072/nsf12072.jsp$|$https://www.nsf.gov/pubs/2012/nsf12072/nsf12072.pdf
575$|$Frequently Asked Questions: Solicitation NSF 12-499, Core Techniques and Technologies for Advancing Big Data Science and Engineering (BIGDATA)$|$https://www.nsf.gov/pubs/2012/nsf12070/nsf12070.jsp$|$https://www.nsf.gov/pubs/2012/nsf12070/nsf12070.pdf
576$|$Dear Colleague Letter: Supplemental Opportunity for Small Business Innovation Research and Small Business Innovation Research/Small Business Technology Transfer (SBIR/STTR) for CREST/HBCU-RISE Collaborations (Phase IIA)$|$https://www.nsf.gov/pubs/2012/nsf12069/nsf12069.jsp$|$https://www.nsf.gov/pubs/2012/nsf12069/nsf12069.pdf
577$|$Failure-Resistant Systems (FRS)$|$https://www.nsf.gov/pubs/2012/nsf12556/nsf12556.htm$|$https://www.nsf.gov/pubs/2012/nsf12556/nsf12556.pdf
578$|$Frequently Asked Questions: Regarding Solicitation NSF 12-512, Smart Health and Wellbeing (SHB)$|$https://www.nsf.gov/pubs/2012/nsf12054/nsf12054.jsp$|$https://www.nsf.gov/pubs/2012/nsf12054/nsf12054.pdf
579$|$International Research Experiences for Students (IRES)$|$https://www.nsf.gov/pubs/2012/nsf12551/nsf12551.htm$|$https://www.nsf.gov/pubs/2012/nsf12551/nsf12551.pdf
580$|$Dear Colleague Letter: I/UCRC Research Experiences for Veterans - REV$|$https://www.nsf.gov/pubs/2012/nsf12063/nsf12063.jsp$|$https://www.nsf.gov/pubs/2012/nsf12063/nsf12063.pdf
581$|$Dear Colleague Letter - Data Citation in the Geosciences$|$https://www.nsf.gov/pubs/2012/nsf12058/nsf12058.jsp$|$https://www.nsf.gov/pubs/2012/nsf12058/nsf12058.pdf
582$|$Dear Colleague Letter -Data-Intensive Education-Related Research Funding Opportunities$|$https://www.nsf.gov/pubs/2012/nsf12060/nsf12060.jsp$|$https://www.nsf.gov/pubs/2012/nsf12060/nsf12060.pdf
583$|$Frontiers in Earth System Dynamics$|$https://www.nsf.gov/pubs/2012/nsf12547/nsf12547.htm$|$https://www.nsf.gov/pubs/2012/nsf12547/nsf12547.pdf
584$|$Dear Colleague Letter: Unsolicited Proposals at the Interface of the Biological, Mathematical and Physical Sciences, and Engineering (BIOMAPS)$|$https://www.nsf.gov/pubs/2012/nsf12057/nsf12057.jsp$|$https://www.nsf.gov/pubs/2012/nsf12057/nsf12057.pdf
585$|$Frequently Asked Questions: Computing Education for the 21st Century (CE21)$|$https://www.nsf.gov/pubs/2012/nsf12050/nsf12050.jsp$|$https://www.nsf.gov/pubs/2012/nsf12050/nsf12050.pdf
586$|$Frequently Asked Questions for NSF Program Announcement NSF 12-515: Advancing Health Services through Systems Modeling Research$|$https://www.nsf.gov/pubs/2012/nsf12041/nsf12041.jsp$|$https://www.nsf.gov/pubs/2012/nsf12041/nsf12041.pdf
587$|$Dear Colleague Letter - Materials 2022$|$https://www.nsf.gov/pubs/2012/nsf12035/nsf12035.jsp$|$https://www.nsf.gov/pubs/2012/nsf12035/nsf12035.pdf
588$|$Pan-American Advanced Studies Institutes Program (PASI)$|$https://www.nsf.gov/pubs/2012/nsf12535/nsf12535.htm$|$https://www.nsf.govhttp://www.nsf.gov/pubs/2012/nsf12535/nsf12535.pdf
589$|$Frequently Asked Questions for Secure and Trustworthy Cyberspace
(SaTC)(NSF 12-503)$|$https://www.nsf.gov/pubs/2012/nsf12028/nsf12028.jsp$|$https://www.nsf.gov/pubs/2012/bio12002/bio12002.pdf
590$|$Planning a Partnership Model for a Giant Segmented Mirror Telescope$|$https://www.nsf.gov/pubs/2012/nsf12526/nsf12526.htm$|$https://www.nsf.gov/pubs/2012/nsf12028/nsf12028.pdf
591$|$Frequently Asked Questions: for Network for Computational Nanotechnology (NCN) A Competition to Reconfigure the NCN (NSF 12-504)$|$https://www.nsf.gov/pubs/2012/nsf12514/nsf12514.htm$|$https://www.nsf.gov/pubs/2012/nsf12526/nsf12526.pdf
592$|$Physical and Engineering Sciences in Oncology (PESO)$|$https://www.nsf.gov/pubs/2012/nsf12515/nsf12515.htm$|$https://www.nsf.gov/pubs/2012/bio12001/bio12001.pdf
593$|$Advancing Health Services through System Modeling Research$|$https://www.nsf.gov/pubs/2012/nsf12016/nsf12016.jsp$|$https://www.nsf.gov/pubs/2012/nsf12020/nsf12020.pdf
594$|$Dear Colleague Letter: Collaborative Cyberinfrastructure Proposals with European  Groups$|$https://www.nsf.gov/pubs/2012/nsf12010/nsf12010.jsp$|$https://www.nsf.gov/pubs/2012/nsf12514/nsf12514.pdf
595$|$Dear Colleague Letter: Describing the Conduct of Science in the Information Age$|$https://www.nsf.gov/pubs/2012/nsf12007/nsf12007.jsp$|$https://www.nsf.gov/pubs/2012/nsf12515/nsf12515.pdf
596$|$Dear Colleague Letter - FY 2012 Graduate Research Diversity Supplements (GRDS) to Current Engineering Awards to Broaden Participation$|$https://www.nsf.gov/pubs/2012/nsf12006/nsf12006.jsp$|$https://www.nsf.gov/pubs/2012/nsf12016/nsf12016.pdf
597$|$Dear Colleague Letter: NSF Graduate Research Fellows Nordic Research Opportunity$|$https://www.nsf.gov/pubs/2012/nsf12505/nsf12505.htm$|$https://www.nsf.gov/pubs/2012/nsf12010/nsf12010.pdf
598$|$Improvements in Facilities, Communications, and Equipment at Biological Field Stations and Marine Laboratories (FSML)$|$https://www.nsf.gov/pubs/2011/nsf11090/nsf11090.jsp$|$https://www.nsf.govhttp://www.nsf.gov/pubs/2012/nsf12007/nsf12007.pdf
599$|$Frequently Asked Questions for Science Across Virtual Institutes (SAVI)$|$https://www.nsf.gov/pubs/2011/nsf11590/nsf11590.htm$|$https://www.nsf.gov/pubs/2012/nsf12006/nsf12006.pdf
600$|$Sustainable Energy Pathways (SEP)$|$https://www.nsf.gov/pubs/2011/nsf11588/nsf11588.htm$|$https://www.nsf.gov/pubs/2012/nsf12505/nsf12505.pdf
601$|$Discovery Research K-12   (DRK-12)$|$https://www.nsf.gov/pubs/2011/oise11003/index.jsp$|$https://www.nsf.gov/pubs/2011/nsf11090/nsf11090.pdf
602$|$Geoinformatics (GI)$|$https://www.nsf.gov/pubs/2011/nsf11581/nsf11581.htm$|$https://www.nsf.gov/pubs/2011/nsf11581/nsf11581.pdf
603$|$Dear Colleague Letter: Trustworthy Computing$|$https://www.nsf.gov/pubs/2011/nsf11029/nsf11029.jsp$|$https://www.nsf.gov/pubs/2011/nsf11029/nsf11029.pdf
604$|$Dear Colleague Letter: BIO Proposal Processing Changes$|$https://www.nsf.gov/pubs/2011/nsf11078/nsf11078.jsp$|$https://www.nsf.gov/pubs/2011/nsf11078/nsf11078.pdf
605$|$Fundamental Research Program for Industry/University Cooperative Research Centers (FRP)$|$https://www.nsf.gov/pubs/2011/nsf11570/nsf11570.htm$|$https://www.nsf.gov/pubs/2011/nsf11570/nsf11570.pdf
606$|$Frequently Asked Questions: for Engineering Research Centers (ERC): Partnerships in Transformational Research, Education and Technology - A Focused Call for Nanosystems ERCs (NERCs) (NSF 11-537)$|$https://www.nsf.gov/pubs/2011/nsf11075/nsf11075.jsp$|$https://www.nsf.gov/pubs/2011/nsf11075/nsf11075.pdf
607$|$Dear Colleague Letter: Opportunity for Research Experiences for Undergraduates (REU) Sites Focusing on STEM Education Research$|$https://www.nsf.gov/pubs/2011/nsf11076/nsf11076.jsp$|$https://www.nsf.gov/pubs/2011/nsf11076/nsf11076.pdf
608$|$Dear Colleague Letter: United States and Ireland$|$https://www.nsf.gov/pubs/2011/nsf11070/nsf11070.jsp$|$https://www.nsf.gov/pubs/2011/nsf11070/nsf11070.pdf
609$|$Partnerships for International Research and Education (PIRE) (FAQs)$|$https://www.nsf.gov/pubs/2011/nsf11073/nsf11073.jsp$|$https://www.nsf.gov/pubs/2011/nsf11073/nsf11073.pdf
